,word,lemma,onset,offset,section,sentence_index
726,我,我,232.4,232.54,1,55
727,对,对,232.54,232.66,1,55
728,我,我,232.66,232.79,1,55
729,的,的,232.79,232.88,1,55
730,画家,画家,232.88,233.19,1,55
731,生涯,生涯,233.19,233.47,1,55
732,失去,失去,233.47,233.78,1,55
733,了,了,233.78,233.86,1,55
734,勇气,勇气,233.86,234.35,1,55
735,除了,除了,235.03,235.27,1,56
736,画,画,235.27,235.44,1,56
737,过,过,235.44,235.54,1,56
738,开,开,235.54,235.72,1,56
739,着,着,235.72,235.82,1,56
740,肚皮,肚皮,235.82,236.17,1,56
741,和,和,236.38,236.5,1,56
742,闭,闭,236.5,236.69,1,56
743,着,着,236.69,236.79,1,56
744,肚皮,肚皮,236.79,237.05,1,56
745,的,的,237.05,237.11,1,56
746,蟒蛇,蟒蛇,237.11,237.54,1,56
747,后来,后来,237.79,238.05,1,56
748,再,再,238.05,238.22,1,56
749,没有,没有,238.22,238.43,1,56
750,学,学,238.43,238.62,1,56
751,过,过,238.62,238.75,1,56
752,画,画,238.75,238.96,1,56
753,我,我,239.57,239.67,1,57
754,惊奇,惊奇,239.67,240.05,1,57
755,地,地,240.05,240.14,1,57
756,睁,睁,240.14,240.33,1,57
757,大,大,240.33,240.47,1,57
758,着,着,240.47,240.58,1,57
759,眼睛,眼睛,240.58,241.0,1,57
760,看,看,241.48,241.69,1,57
761,着,着,241.69,241.87,1,57
762,这,这,241.87,242.15,1,57
763,突然,突然,242.15,242.48,1,57
764,出现,出现,242.48,242.77,1,57
765,的,的,242.77,242.86,1,57
766,小家伙,小家伙,242.86,243.49,1,57
767,你们,你们,244.15,244.4,1,58
768,不要,不要,244.4,244.64,1,58
769,忘记,忘记,244.64,245.15,1,58
770,我,我,245.75,245.85,1,58
771,当时,当时,245.85,246.13,1,58
772,处,处,246.13,246.33,1,58
773,在,在,246.33,246.51,1,58
774,远离,远离,246.75,247.04,1,58
775,人烟,人烟,247.04,247.35,1,58
776,千,千,247.35,247.52,1,58
777,里,里,247.52,247.67,1,58
778,之外,之外,247.67,247.96,1,58
779,的,的,247.96,248.09,1,58
780,地方,地方,248.09,248.43,1,58
781,而,而,248.87,249.0,1,59
782,这个,这个,249.0,249.25,1,59
783,小家伙,小家伙,249.25,249.86,1,59
784,给,给,249.86,250.01,1,59
785,我,我,250.01,250.15,1,59
786,的,的,250.15,250.23,1,59
787,印象,印象,250.23,250.61,1,59
788,是,是,250.61,250.86,1,59
789,他,他,251.51,251.63,1,59
790,既,既,251.63,251.82,1,59
791,不,不,251.82,251.91,1,59
792,像,像,251.91,252.02,1,59
793,迷,迷,252.02,252.21,1,59
794,了,了,252.21,252.31,1,59
795,路,路,252.31,252.47,1,59
796,的,的,252.47,252.56,1,59
797,样子,样子,252.56,252.98,1,59
798,也,也,253.54,253.63,1,59
799,没有,没有,253.63,253.92,1,59
800,半点,半点,253.92,254.25,1,59
801,疲乏,疲乏,254.25,254.73,1,59
802,饥渴,饥渴,254.94,255.39,1,59
803,惧怕,惧怕,255.7,256.01,1,59
804,的,的,256.01,256.08,1,59
805,神情,神情,256.08,256.59,1,59
806,他,他,257.35,257.48,1,60
807,丝毫,丝毫,257.48,257.88,1,60
808,不,不,257.88,257.98,1,60
809,像,像,257.98,258.19,1,60
810,是,是,258.19,258.41,1,60
811,一,一,258.67,258.77,1,60
812,个,个,258.77,258.87,1,60
813,迷失,迷失,258.87,259.19,1,60
814,在,在,259.19,259.33,1,60
815,旷无人烟,无人,259.33,260.02,1,60
816,的,的,260.02,260.18,1,60
817,大,大,260.18,260.36,1,60
818,沙漠,沙漠,260.36,260.69,1,60
819,中,中,260.69,260.81,1,60
820,的,的,260.81,260.87,1,60
821,孩子,孩子,260.87,261.36,1,60
822,当,当,262.08,262.18,1,61
823,我,我,262.18,262.31,1,61
824,在,在,262.31,262.45,1,61
825,惊讶,惊讶,262.45,262.74,1,61
826,之,之,262.74,262.9,1,61
827,中,中,262.9,263.09,1,61
828,终于,终于,263.48,263.77,1,61
829,又,又,263.77,263.9,1,61
830,能,能,263.9,264.05,1,61
831,说,说,264.05,264.2,1,61
832,出,出,264.2,264.3,1,61
833,话,话,264.3,264.47,1,61
834,来,来,264.47,264.58,1,61
835,的,的,264.58,264.67,1,61
836,时候,时候,264.67,265.05,1,61
837,对,对,265.63,265.71,1,61
838,他,他,265.71,265.85,1,61
839,说道,说道,265.85,266.23,1,61
840,唉,唉,267.07,267.25,1,61
841,你,你,267.92,268.1,1,61
842,在,在,268.1,268.2,1,61
843,这儿,这儿,268.2,268.43,1,61
844,干,干,268.43,268.61,1,61
845,什么,什么,268.61,268.91,1,61
846,可是,可是,269.84,270.11,1,62
847,他,他,270.11,270.3,1,62
848,却,却,270.3,270.46,1,62
849,不慌不忙,不慌,270.46,271.09,1,62
850,地,地,271.09,271.23,1,62
851,好像,好像,271.61,271.88,1,62
852,有,有,271.88,272.05,1,62
853,一,一,272.05,272.17,1,62
854,件,件,272.17,272.36,1,62
855,重要,重要,272.36,272.66,1,62
856,的,的,272.66,272.73,1,62
857,事,事,272.73,272.87,1,62
858,一般,一般,272.87,273.19,1,62
859,对,对,273.8,273.85,1,62
860,我,我,273.85,273.99,1,62
861,重复,重复,273.99,274.32,1,62
862,地,地,274.32,274.42,1,62
863,说道,说道,274.42,274.78,1,62
864,请,请,275.51,275.96,1,62
865,给,给,276.44,276.59,1,62
866,我,我,276.59,276.74,1,62
867,画,画,276.74,276.94,1,62
868,一,一,276.94,277.05,1,62
869,只,只,277.05,277.22,1,62
870,羊,羊,277.22,277.5,1,62
871,当,当,278.43,278.58,1,63
872,一,一,278.58,278.69,1,63
873,种,种,278.69,278.85,1,63
874,神秘,神秘,278.85,279.2,1,63
875,的,的,279.2,279.3,1,63
876,东西,东西,279.3,279.7,1,63
877,把,把,280.0,280.11,1,63
878,你,你,280.11,280.22,1,63
879,镇住,镇住,280.22,280.53,1,63
880,的,的,280.53,280.59,1,63
881,时候,时候,280.59,280.92,1,63
882,你,你,281.49,281.56,1,63
883,是,是,281.56,281.68,1,63
884,不,不,281.68,281.89,1,63
885,敢,敢,281.89,282.06,1,63
886,不,不,282.06,282.18,1,63
887,听从,听从,282.18,282.56,1,63
888,它,它,282.56,282.68,1,63
889,的,的,282.68,282.77,1,63
890,支配,支配,282.77,283.11,1,63
891,的,的,283.11,283.25,1,63
892,在,在,284.03,284.21,1,64
893,这,这,284.21,284.3,1,64
894,旷无人烟,无人,284.3,284.9,1,64
895,的,的,284.9,285.0,1,64
896,沙漠,沙漠,285.0,285.35,1,64
897,上,上,285.35,285.56,1,64
898,面临,面临,286.11,286.34,1,64
899,死亡,死亡,286.34,286.71,1,64
900,的,的,286.71,286.76,1,64
901,危险,危险,286.76,287.1,1,64
902,的,的,287.1,287.15,1,64
903,情况,情况,287.15,287.46,1,64
904,下,下,287.46,287.69,1,64
905,尽管,尽管,288.44,288.82,1,64
906,这样,这样,288.82,289.06,1,64
907,的,的,289.06,289.13,1,64
908,举动,举动,289.13,289.47,1,64
909,使,使,289.62,289.75,1,64
910,我,我,289.75,289.85,1,64
911,感到,感到,289.85,290.11,1,64
912,十分,十分,290.11,290.37,1,64
913,荒诞,荒诞,290.37,290.81,1,64
914,我,我,291.39,291.48,1,64
915,还是,还是,291.48,291.84,1,64
916,掏,掏,291.84,292.03,1,64
917,出,出,292.03,292.15,1,64
918,了,了,292.15,292.21,1,64
919,一,一,292.21,292.33,1,64
920,张,张,292.33,292.53,1,64
921,纸,纸,292.53,292.83,1,64
922,和,和,292.83,292.98,1,64
923,一,一,292.98,293.12,1,64
924,支,支,293.12,293.25,1,64
925,钢笔,钢笔,293.25,293.68,1,64
926,这时,这时,294.48,294.94,1,65
927,我,我,295.28,295.39,1,65
928,却,却,295.39,295.51,1,65
929,又,又,295.51,295.75,1,65
930,记,记,295.75,295.93,1,65
931,起,起,295.93,296.2,1,65
932,我,我,296.72,296.86,1,65
933,只,只,296.86,296.97,1,65
934,学,学,296.97,297.15,1,65
935,过,过,297.15,297.35,1,65
936,地理,地理,297.35,297.76,1,65
937,历史,历史,298.04,298.52,1,65
938,算术,算术,298.75,299.11,1,65
939,和,和,299.11,299.22,1,65
940,语法,语法,299.22,299.64,1,65
941,就,就,300.34,300.51,1,65
942,有点,有点,300.51,300.79,1,65
943,不,不,300.79,300.92,1,65
944,大,大,300.92,301.06,1,65
945,高兴,高兴,301.06,301.49,1,65
946,地,地,301.49,301.63,1,65
947,对,对,301.87,301.95,1,65
948,小家伙,小家伙,301.95,302.42,1,65
949,说,说,302.42,302.67,1,65
950,我,我,303.08,303.2,1,65
951,不,不,303.2,303.4,1,65
952,会,会,303.4,303.57,1,65
953,画画,画画,303.57,303.94,1,65
954,他,他,304.78,304.92,1,66
955,回答,回答,304.92,305.18,1,66
956,我,我,305.18,305.33,1,66
957,说,说,305.33,305.55,1,66
958,没有,没有,306.11,306.41,1,66
959,关系,关系,306.41,306.91,1,67
960,给,给,307.36,307.47,1,67
961,我,我,307.47,307.58,1,67
962,画,画,307.58,307.77,1,67
963,一,一,307.77,307.85,1,67
964,只,只,307.85,308.02,1,67
965,羊,羊,308.02,308.26,1,67
966,吧,吧,308.26,308.46,1,67
967,因为,因为,309.23,309.44,1,68
968,我,我,309.44,309.6,1,68
969,从来,从来,309.6,309.96,1,68
970,没有,没有,309.96,310.19,1,68
971,画,画,310.19,310.35,1,68
972,过,过,310.35,310.48,1,68
973,羊,羊,310.48,310.72,1,68
974,我,我,311.38,311.48,1,68
975,就,就,311.48,311.6,1,68
976,给,给,311.6,311.72,1,68
977,他,他,311.72,311.86,1,68
978,重,重,311.86,312.11,1,68
979,画,画,312.11,312.32,1,68
980,我,我,312.66,312.74,1,68
981,所,所,312.74,312.89,1,68
982,仅仅,仅仅,312.89,313.26,1,68
983,会,会,313.26,313.46,1,68
984,画,画,313.46,313.6,1,68
985,的,的,313.6,313.69,1,68
986,两,两,313.69,313.88,1,68
987,幅,幅,313.88,314.0,1,69
988,画,画,314.0,314.16,1,69
989,中,中,314.16,314.34,1,69
990,的,的,314.34,314.5,1,69
991,那,那,314.8,314.9,1,69
992,幅,幅,314.9,315.04,1,69
993,闭,闭,315.04,315.26,1,69
994,着,着,315.26,315.35,1,69
995,肚皮,肚皮,315.35,315.66,1,69
996,的,的,315.66,315.73,1,69
997,巨蟒,巨蟒,315.73,316.19,1,69
998,不,不,316.96,317.29,1,70
999,不,不,317.8,318.05,1,70
1000,我,我,318.9,319.02,1,70
1001,听,听,319.02,319.21,1,70
1002,了,了,319.21,319.27,1,70
1003,他,他,319.27,319.39,1,70
1004,的,的,319.39,319.47,1,70
1005,话,话,319.47,319.68,1,70
1006,简直,简直,320.08,320.43,1,70
1007,目瞪口呆,目瞪口呆,320.43,321.03,1,70
1008,我,我,321.66,321.81,1,71
1009,不,不,321.81,322.0,1,71
1010,要,要,322.0,322.19,1,71
1011,蟒蛇,蟒蛇,322.19,322.71,1,71
1012,它,它,323.28,323.4,1,72
1013,肚子,肚子,323.4,323.67,1,72
1014,里,里,323.67,323.9,1,72
1015,还,还,324.12,324.24,1,72
1016,有,有,324.24,324.36,1,72
1017,一,一,324.36,324.48,1,72
1018,头,头,324.48,324.64,1,72
1019,象,象,324.64,324.93,1,72
1020,巨蟒,巨蟒,325.56,325.89,1,72
1021,这,这,325.89,326.07,1,72
1022,东西,东西,326.07,326.36,1,72
1023,太,太,326.36,326.52,1,72
1024,危险,危险,326.52,326.95,1,72
1025,大象,大象,327.39,327.81,1,73
1026,又,又,327.93,328.05,1,73
1027,太,太,328.05,328.25,1,73
1028,占,占,328.25,328.44,1,73
1029,地方,地方,328.44,328.81,1,73
1030,我,我,329.39,329.58,1,74
1031,住,住,329.58,329.72,1,74
1032,的,的,329.72,329.81,1,74
1033,地方,地方,329.81,330.13,1,74
1034,非常,非常,330.13,330.45,1,74
1035,小,小,330.45,330.8,1,74
1036,我,我,331.26,331.36,1,75
1037,需要,需要,331.36,331.64,1,75
1038,一,一,331.64,331.76,1,75
1039,只,只,331.76,331.89,1,75
1040,羊,羊,331.89,332.19,1,75
1041,给,给,332.81,332.98,1,76
1042,我,我,332.98,333.2,1,76
1043,画,画,333.47,333.56,1,76
1044,一,一,333.56,333.68,1,76
1045,只,只,333.68,333.84,1,76
1046,羊,羊,333.84,334.09,1,76
1047,吧,吧,334.09,334.32,1,76
1048,我,我,335.47,335.59,1,77
1049,就,就,335.59,335.72,1,77
1050,给,给,335.72,335.83,1,77
1051,他,他,335.83,335.98,1,77
1052,画,画,335.98,336.24,1,77
1053,了,了,336.24,336.38,1,77
1054,他,他,337.09,337.23,1,78
1055,专心,专心,337.23,337.54,1,78
1056,地,地,337.54,337.64,1,78
1057,看,看,337.64,337.89,1,78
1058,着,着,337.89,338.07,1,78
1059,随后,随后,338.25,338.55,1,78
1060,又,又,338.55,338.73,1,78
1061,说,说,338.73,338.99,1,78
1062,我,我,339.77,339.95,1,78
1063,不要,不要,340.07,340.44,1,78
1064,这,这,341.08,341.21,1,79
1065,只,只,341.21,341.39,1,79
1066,羊,羊,341.39,341.64,1,79
1067,已经,已经,341.86,342.15,1,79
1068,病,病,342.15,342.3,1,79
1069,得,得,342.3,342.39,1,79
1070,很,很,342.39,342.56,1,79
1071,重,重,342.56,342.82,1,79
1072,了,了,342.82,343.04,1,79
1073,给,给,343.67,343.78,1,80
1074,我,我,343.78,343.89,1,80
1075,重新,重新,343.89,344.28,1,80
1076,画,画,344.28,344.47,1,80
1077,一,一,344.47,344.59,1,80
1078,只,只,344.59,344.82,1,80
1079,我,我,345.76,345.88,1,81
1080,又,又,345.88,346.06,1,81
1081,画,画,346.06,346.28,1,81
1082,了,了,346.28,346.35,1,81
1083,起来,起来,346.35,346.71,1,81
1084,我,我,347.31,347.42,1,82
1085,的,的,347.42,347.52,1,82
1086,这,这,347.52,347.66,1,82
1087,位,位,347.66,347.78,1,82
1088,朋友,朋友,347.78,348.18,1,82
1089,天真,天真,348.36,348.68,1,82
1090,可爱,可爱,348.68,348.94,1,82
1091,地,地,348.94,349.05,1,82
1092,笑,笑,349.05,349.35,1,82
1093,了,了,349.35,349.54,1,82
1094,你,你,350.39,350.54,1,83
1095,看,看,350.54,350.83,1,83
1096,你,你,351.43,351.58,1,83
1097,画,画,351.58,351.8,1,83
1098,的,的,351.8,352.03,1,83
1099,不,不,352.21,352.31,1,83
1100,是,是,352.31,352.44,1,83
1101,小,小,352.44,352.63,1,83
1102,羊,羊,352.63,352.85,1,83
1103,他,他,353.62,353.79,1,83
1104,说,说,353.79,354.06,1,83
1105,是,是,354.83,355.04,1,84
1106,头,头,355.04,355.2,1,84
1107,公羊,公羊,355.2,355.7,1,84
1108,还,还,356.16,356.31,1,84
1109,有,有,356.31,356.46,1,84
1110,犄角,犄角,356.46,356.89,1,84
1111,呢,呢,356.89,357.1,1,84
1112,于是,于是,358.15,358.59,1,85
1113,我,我,359.03,359.17,1,85
1114,又,又,359.17,359.36,1,85
1115,重新,重新,359.36,359.7,1,85
1116,画,画,359.7,359.85,1,85
1117,了,了,359.85,359.94,1,85
1118,一,一,359.94,360.05,1,85
1119,张,张,360.05,360.28,1,85
1120,这,这,361.15,361.27,1,86
1121,幅,幅,361.27,361.43,1,86
1122,画,画,361.43,361.74,1,86
1123,同,同,361.74,361.95,1,86
1124,前,前,361.95,362.15,1,86
1125,几,几,362.15,362.29,1,86
1126,幅,幅,362.29,362.45,1,86
1127,一样,一样,362.45,362.81,1,86
1128,又,又,362.81,363.06,1,86
1129,被,被,363.06,363.21,1,86
1130,拒绝,拒绝,363.21,363.54,1,86
1131,了,了,363.54,363.71,1,86
1132,这,这,364.58,364.71,1,87
1133,一,一,364.71,364.85,1,87
1134,只,只,364.85,365.02,1,87
1135,太,太,365.02,365.23,1,87
1136,老,老,365.23,365.5,1,87
1137,了,了,365.5,365.73,1,87
1138,我,我,366.26,366.46,1,88
1139,想,想,366.46,366.66,1,88
1140,要,要,366.66,366.88,1,88
1141,一,一,367.19,367.28,1,88
1142,只,只,367.28,367.42,1,88
1143,能,能,367.42,367.55,1,88
1144,活,活,367.55,367.75,1,88
1145,得,得,367.75,367.85,1,88
1146,长,长,367.85,368.08,1,88
1147,的,的,368.08,368.22,1,88
1148,羊,羊,368.22,368.47,1,88
1149,我,我,369.44,369.55,1,89
1150,不耐烦,不耐烦,369.55,370.03,1,89
1151,了,了,370.03,370.2,1,89
1152,因为,因为,370.71,371.05,1,90
1153,我,我,371.27,371.38,1,90
1154,急于,急于,371.38,371.72,1,90
1155,要,要,371.72,371.87,1,90
1156,检修,检修,371.87,372.2,1,90
1157,发动机,发动机,372.2,372.67,1,90
1158,于是,于是,373.28,373.51,1,90
1159,就,就,373.51,373.69,1,90
1160,草草,草草,373.69,374.08,1,90
1161,画,画,374.08,374.23,1,90
1162,了,了,374.23,374.31,1,90
1163,这,这,374.31,374.45,1,90
1164,张,张,374.45,374.63,1,90
1165,画,画,374.63,374.89,1,90
1166,并且,并且,375.39,375.62,1,90
1167,匆匆,匆匆,375.62,376.0,1,90
1168,地,地,376.0,376.1,1,90
1169,对,对,376.1,376.18,1,90
1170,他,他,376.18,376.32,1,90
1171,说,说,376.32,376.5,1,90
1172,道,道,376.5,376.71,1,90
1173,这,这,377.8,377.92,1,91
1174,是,是,377.92,378.04,1,91
1175,一,一,378.04,378.1,1,91
1176,只,只,378.1,378.24,1,91
1177,箱子,箱子,378.24,378.68,1,91
1178,你,你,379.23,379.36,1,92
1179,要,要,379.36,379.47,1,92
1180,的,的,379.47,379.56,1,92
1181,羊,羊,379.56,379.79,1,92
1182,就,就,380.01,380.11,1,92
1183,在,在,380.11,380.23,1,92
1184,里面,里面,380.23,380.55,1,92
1185,这时,这时,381.59,382.05,1,93
1186,我,我,382.54,382.63,1,93
1187,十分,十分,382.63,382.92,1,93
1188,惊奇,惊奇,382.92,383.24,1,93
1189,地,地,383.24,383.33,1,93
1190,看到,看到,383.33,383.65,1,93
1191,我,我,383.65,383.77,1,93
1192,的,的,383.77,383.85,1,93
1193,这,这,383.85,383.98,1,93
1194,位,位,383.98,384.1,1,93
1195,小,小,384.1,384.25,1,93
1196,评判员,评判员,384.25,384.77,1,93
1197,喜笑颜开,喜笑颜开,384.96,385.75,1,93
1198,他,他,386.53,386.66,1,94
1199,说,说,386.66,386.91,1,94
1200,这,这,387.89,387.99,1,94
1201,正,正,387.99,388.21,1,94
1202,是,是,388.21,388.36,1,94
1203,我,我,388.36,388.49,1,94
1204,想,想,388.49,388.67,1,94
1205,要,要,388.67,388.88,1,94
1206,的,的,388.88,389.07,1,94
1207,你,你,389.69,389.86,1,95
1208,说,说,389.86,390.11,1,95
1209,这,这,390.11,390.23,1,95
1210,只,只,390.23,390.35,1,95
1211,羊,羊,390.35,390.6,1,95
1212,需要,需要,391.0,391.24,1,95
1213,很,很,391.24,391.38,1,95
1214,多,多,391.38,391.5,1,95
1215,草,草,391.5,391.74,1,95
1216,吗,吗,391.74,391.96,1,95
1217,为什么,为什么,392.87,393.29,1,96
1218,因为,因为,394.13,394.35,1,97
1219,我,我,394.35,394.5,1,97
1220,住,住,394.5,394.68,1,97
1221,的,的,394.68,394.78,1,97
1222,地方,地方,394.78,395.15,1,97
1223,一切,一切,395.36,395.61,1,97
1224,都,都,395.61,395.75,1,97
1225,非常,非常,395.75,396.01,1,97
1226,小,小,396.01,396.39,1,97
1227,地方,地方,397.14,397.43,1,98
1228,小,小,397.43,397.7,1,98
1229,也,也,398.06,398.21,1,98
1230,够,够,398.21,398.38,1,98
1231,喂养,喂养,398.38,398.68,1,98
1232,它,它,398.68,398.87,1,98
1233,的,的,398.87,399.05,1,98
1234,我,我,399.71,399.82,1,98
1235,说,说,399.82,400.07,1,98
1236,我,我,400.62,400.71,1,99
1237,给,给,400.71,400.81,1,99
1238,你,你,400.81,400.94,1,99
1239,画,画,400.94,401.12,1,99
1240,的,的,401.12,401.31,1,99
1241,是,是,401.49,401.64,1,99
1242,一,一,401.64,401.72,1,99
1243,只,只,401.72,401.84,1,99
1244,很,很,401.84,402.04,1,99
1245,小,小,402.04,402.3,1,99
1246,的,的,402.3,402.42,1,99
1247,小,小,402.42,402.64,1,99
1248,羊,羊,402.64,402.94,1,99
1249,他,他,403.84,403.95,1,100
1250,把,把,403.95,404.05,1,100
1251,脑袋,脑袋,404.05,404.43,1,100
1252,靠,靠,404.43,404.62,1,100
1253,近,近,404.62,404.79,1,100
1254,这,这,404.79,404.9,1,100
1255,张,张,404.9,405.05,1,100
1256,画,画,405.05,405.29,1,100
1257,并,并,406.22,406.39,1,101
1258,不,不,406.39,406.52,1,101
1259,像,像,406.52,406.71,1,101
1260,你,你,406.71,406.85,1,101
1261,说,说,406.85,407.01,1,101
1262,的,的,407.01,407.11,1,101
1263,那么,那么,407.11,407.35,1,101
1264,小,小,407.35,407.7,1,101
1265,瞧,瞧,408.35,408.64,1,102
1266,它,它,409.2,409.29,1,103
1267,睡,睡,409.29,409.45,1,103
1268,着,着,409.45,409.68,1,103
1269,了,了,409.68,409.87,1,103
1270,就,就,410.4,410.55,1,104
1271,这样,这样,410.55,410.98,1,104
1272,我,我,411.51,411.68,1,104
1273,认识,认识,411.68,411.96,1,104
1274,了,了,411.96,412.2,1,104
1275,小王子,小王子,412.5,413.42,1,104
1276,我,我,414.63,414.73,1,105
1277,费,费,414.73,414.87,1,105
1278,了,了,414.87,414.96,1,105
1279,好,好,414.96,415.14,1,105
1280,长,长,415.14,415.33,1,105
1281,时间,时间,415.33,415.62,1,105
1282,才,才,415.62,415.75,1,105
1283,弄,弄,415.75,415.92,1,105
1284,清楚,清楚,415.92,416.32,1,105
1285,他,他,416.7,416.8,1,105
1286,是,是,416.8,416.92,1,105
1287,从,从,416.92,417.03,1,105
1288,哪里,哪里,417.03,417.34,1,105
1289,来,来,417.34,417.53,1,105
1290,的,的,417.53,417.72,1,105
1291,小王子,小王子,418.51,419.09,1,106
1292,向,向,419.29,419.42,1,106
1293,我,我,419.42,419.51,1,106
1294,提出,提出,419.51,419.76,1,106
1295,了,了,419.76,419.85,1,106
1296,很,很,419.85,420.05,1,106
1297,多,多,420.05,420.2,1,106
1298,问题,问题,420.2,420.61,1,106
1299,可是,可是,421.12,421.4,1,107
1300,对,对,421.4,421.57,1,107
1301,我,我,421.57,421.7,1,107
1302,提,提,421.7,421.86,1,107
1303,出,出,421.86,421.96,1,107
1304,的,的,421.96,422.04,1,107
1305,问题,问题,422.04,422.45,1,107
1306,他,他,422.92,423.04,1,107
1307,好像,好像,423.04,423.28,1,107
1308,压根儿,压根,423.28,423.58,1,107
1309,没有,没有,423.58,423.79,1,107
1310,听见,听见,423.79,424.17,1,107
1311,似的,似的,424.17,424.44,1,107
1312,他,他,425.3,425.46,1,108
1313,无意,无意,425.46,425.69,1,108
1314,中,中,425.69,425.91,1,108
1315,吐露,吐露,426.13,426.39,1,108
1316,的,的,426.39,426.46,1,108
1317,一些,一些,426.46,426.74,1,108
1318,话,话,426.74,426.93,1,108
1319,逐渐,逐渐,426.93,427.24,1,108
1320,使,使,427.24,427.37,1,108
1321,我,我,427.37,427.47,1,108
1322,搞清,搞清,427.47,427.76,1,108
1323,了,了,427.76,427.85,1,108
1324,他,他,427.85,427.98,1,108
1325,的,的,427.98,428.07,1,108
1326,来历,来历,428.07,428.47,1,108
1327,例如,例如,429.12,429.51,1,109
1328,当,当,429.94,430.05,1,109
1329,他,他,430.05,430.17,1,109
1330,第一,第一,430.17,430.39,1,109
1331,次,次,430.39,430.57,1,109
1332,瞅见,瞅见,430.57,430.85,1,109
1333,我,我,430.85,430.95,1,109
1334,的,的,430.95,431.03,1,109
1335,飞机,飞机,431.03,431.34,1,109
1336,时,时,431.34,431.59,1,109
1337,我,我,432.29,432.39,1,110
1338,就,就,432.39,432.53,1,110
1339,不,不,432.53,432.69,1,110
1340,画,画,432.69,432.85,1,110
1341,出,出,432.85,432.97,1,110
1342,我,我,432.97,433.05,1,110
1343,的,的,433.05,433.15,1,110
1344,飞机,飞机,433.15,433.44,1,110
1345,了,了,433.44,433.57,1,110
1346,因为,因为,434.15,434.31,1,111
1347,这,这,434.31,434.45,1,111
1348,种,种,434.45,434.61,1,111
1349,图画,图画,434.61,434.87,1,111
1350,对,对,434.87,435.03,1,111
1351,我,我,435.03,435.11,1,111
1352,来,来,435.11,435.22,1,111
1353,说,说,435.22,435.37,1,111
1354,太,太,435.37,435.58,1,111
1355,复杂,复杂,435.58,435.92,1,111
1356,他,他,436.46,436.57,1,112
1357,问,问,436.57,436.71,1,112
1358,我,我,436.71,436.8,1,112
1359,道,道,436.8,436.99,1,112
1360,这,这,437.83,437.97,1,112
1361,是,是,437.97,438.1,1,112
1362,个,个,438.1,438.34,1,112
1363,啥,啥,438.48,438.75,1,112
1364,玩意儿,玩意,438.75,439.14,1,112
1365,这,这,440.07,440.22,1,113
1366,不,不,440.22,440.4,1,113
1367,是,是,440.4,440.55,1,113
1368,玩意儿,玩意,440.55,440.94,1,113
1369,它,它,441.38,441.48,1,114
1370,能,能,441.48,441.65,1,114
1371,飞,飞,441.65,441.89,1,114
1372,这,这,442.5,442.63,1,115
1373,是,是,442.63,442.75,1,115
1374,飞机,飞机,442.75,443.14,1,115
1375,是,是,443.43,443.6,1,116
1376,我,我,443.6,443.8,1,116
1377,的,的,443.8,443.9,1,116
1378,飞机,飞机,443.9,444.32,1,116
1379,我,我,445.08,445.16,1,117
