,word,lemma,onset,offset,section,sentence_index
4027,était,était,238.01,238.34,3,372
4028,tombée,tombée,238.34,238.82,3,372
4029,j',j',239.36,239.48,3,373
4030,avais,avais,239.48,239.67,3,373
4031,lâché,lâché,239.67,240.03,3,373
4032,mes,mes,240.03,240.25,3,373
4033,outils,outils,240.25,240.64,3,373
4034,je,je,241.28,241.49,3,374
4035,me,me,241.49,241.56,3,374
4036,moquais,moquais,241.63,241.97,3,374
4037,bien,bien,241.97,242.31,3,374
4038,de,de,242.31,242.44,3,374
4039,mon,mon,242.44,242.59,3,374
4040,marteau,marteau,242.59,243.02,3,374
4041,de,de,243.14,243.35,3,374
4042,mon,mon,243.35,243.54,3,374
4043,boulon,boulon,243.54,243.93,3,374
4044,de,de,244.07,244.23,3,374
4045,la,la,244.23,244.39,3,374
4046,soif,soif,244.39,244.86,3,374
4047,et,et,245.07,245.19,3,374
4048,de,de,245.19,245.3,3,374
4049,la,la,245.3,245.43,3,374
4050,mort,mort,245.43,245.86,3,374
4051,il,il,246.6,246.78,3,375
4052,y,y,246.78,246.92,3,375
4053,avait,avait,246.92,247.3,3,375
4054,sur,sur,247.45,247.75,3,375
4055,une,une,247.75,247.83,3,375
4056,étoile,étoile,247.83,248.35,3,375
4057,une,une,248.57,248.8,3,375
4058,planète,planète,248.8,249.33,3,375
4059,la,la,249.6,249.76,3,375
4060,mienne,mienne,249.76,250.26,3,375
4061,la,la,250.67,250.84,3,375
4062,terre,terre,250.88,251.27,3,375
4063,un,un,251.87,252.07,3,375
4064,petit,petit,252.07,252.4,3,375
4065,prince,prince,252.4,252.85,3,375
4066,à,à,252.85,252.99,3,375
4067,consoler,consoler,252.99,253.63,3,375
4068,je,je,254.59,254.78,3,376
4069,le,le,254.78,254.93,3,376
4070,pris,pris,254.93,255.16,3,376
4071,dans,dans,255.16,255.31,3,376
4072,les,les,255.31,255.44,3,376
4073,bras,bras,255.44,255.71,3,376
4074,je,je,256.22,256.38,3,377
4075,le,le,256.38,256.52,3,377
4076,berçai,berçai,256.52,257.07,3,377
4077,je,je,257.56,257.68,3,378
4078,lui,lui,257.68,257.86,3,378
4079,disais,disais,257.86,258.43,3,378
4080,la,la,259.12,259.28,3,378
4081,fleur,fleur,259.28,259.6,3,378
4082,que,que,259.6,259.74,3,378
4083,tu,tu,259.74,259.91,3,378
4084,aimes,aimes,259.91,260.07,3,378
4085,n',n',260.07,260.12,3,378
4086,est,est,260.12,260.24,3,378
4087,pas,pas,260.24,260.46,3,378
4088,en,en,260.46,260.54,3,378
4089,danger,danger,260.54,261.01,3,378
4090,je,je,261.29,261.4,3,379
4091,lui,lui,261.4,261.57,3,379
4092,dessinerai,dessinerai,261.57,262.14,3,379
4093,une,une,262.14,262.24,3,379
4094,muselière,muselière,262.24,262.82,3,379
4095,à,à,262.82,262.89,3,379
4096,ton,ton,262.89,263.07,3,379
4097,mouton,mouton,263.07,263.41,3,379
4098,je,je,263.91,264.09,3,380
4099,te,te,264.09,264.22,3,380
4100,dessinerai,dessinerai,264.22,264.73,3,380
4101,une,une,264.73,264.83,3,380
4102,armure,armure,264.83,265.18,3,380
4103,pour,pour,265.18,265.31,3,380
4104,ta,ta,265.31,265.45,3,380
4105,fleur,fleur,265.45,265.8,3,380
4106,je,je,266.34,266.75,3,381
4107,je,je,267.49,267.6,3,382
4108,ne,ne,267.65,267.72,3,382
4109,savais,savais,267.72,268.08,3,382
4110,pas,pas,268.08,268.19,3,382
4111,trop,trop,268.19,268.36,3,382
4112,quoi,quoi,268.36,268.54,3,382
4113,dire,dire,268.54,268.91,3,382
4114,je,je,269.19,269.42,3,383
4115,me,me,269.42,269.54,3,383
4116,sentais,sentais,269.54,269.97,3,383
4117,très,très,269.97,270.37,3,383
4118,maladroit,maladroit,270.37,270.91,3,383
4119,je,je,271.73,271.9,3,384
4120,ne,ne,271.9,271.99,3,384
4121,savais,savais,271.99,272.46,3,384
4122,comment,comment,272.46,272.8,3,384
4123,l',l',272.8,272.87,3,384
4124,atteindre,atteindre,272.87,273.43,3,384
4125,où,où,273.75,273.9,3,385
4126,le,le,273.9,274.04,3,385
4127,rejoindre,rejoindre,274.04,274.69,3,385
4128,c',c',275.4,275.51,3,386
4129,est,est,275.51,275.67,3,386
4130,tellement,tellement,275.67,276.27,3,386
4131,mystérieux,mystérieux,276.27,276.89,3,386
4132,le,le,276.89,276.99,3,386
4133,pays,pays,276.99,277.3,3,386
4134,des,des,277.3,277.43,3,386
4135,larmes,larmes,277.43,277.87,3,386
4136,j',j',283.9915,284.1,3,387
4137,appris,appris,284.1,284.38,3,387
4138,bien,bien,284.46,284.69,3,387
4139,vite,vite,284.8,285.05,3,387
4140,à,à,285.11,285.13,3,387
4141,mieux,mieux,285.26,285.48,3,387
4142,connaître,connaître,285.54,286.02,3,387
4143,cette,cette,286.08,286.37,3,387
4144,fleur,fleur,286.37,286.93,3,387
4145,il,il,287.69,287.95,3,388
4146,avait,avait,287.95,288.21,3,388
4147,toujours,toujours,288.21,288.77,3,388
4148,eu,eu,288.77,288.97,3,388
4149,sur,sur,289.17,289.39,3,388
4150,la,la,289.39,289.53,3,388
4151,planète,planète,289.53,290.05,3,388
4152,du,de,290.05,290.12,3,388
4153,petit,petit,290.19,290.53,3,388
4154,prince,prince,290.53,291.13,3,388
4155,des,des,291.33,291.54,3,388
4156,fleurs,fleurs,291.54,292.04,3,388
4157,très,très,292.04,292.31,3,388
4158,simples,simples,292.31,292.86,3,388
4159,ornées,ornées,293.39,293.83,3,388
4160,d',d',293.83,293.95,3,388
4161,un,un,293.95,294.1,3,388
4162,seul,seul,294.1,294.39,3,388
4163,rang,rang,294.39,294.6,3,388
4164,de,de,294.6,294.71,3,388
4165,pétales,pétales,294.71,295.34,3,388
4166,et,et,295.74,295.81,3,389
4167,qui,qui,295.81,295.98,3,389
4168,ne,ne,295.98,296.07,3,389
4169,tenaient,tenaient,296.07,296.4,3,389
4170,point,point,296.4,296.66,3,389
4171,de,de,296.66,296.83,3,389
4172,place,place,296.83,297.35,3,389
4173,et,et,297.6,297.67,3,390
4174,qui,qui,297.67,297.8,3,390
4175,ne,ne,297.8,297.94,3,390
4176,dérangeaient,dérangeaient,297.94,298.48,3,390
4177,personne,personne,298.48,299.19,3,390
4178,elles,elles,300.32,300.56,3,391
4179,apparaissaient,apparaissaient,300.56,301.23,3,391
4180,un,un,301.23,301.31,3,391
4181,matin,matin,301.31,301.72,3,391
4182,dans,dans,301.72,301.88,3,391
4183,l',l',301.88,301.96,3,391
4184,herbe,herbe,301.96,302.29,3,391
4185,et,et,302.69,302.78,3,391
4186,puis,puis,302.78,303.07,3,391
4187,elles,elles,303.07,303.19,3,391
4188,s',s',303.19,303.28,3,391
4189,éteignaient,éteignaient,303.28,303.68,3,391
4190,le,le,303.68,303.83,3,391
4191,soir,soir,303.83,304.39,3,391
4192,mais,mais,305.17,305.34,3,392
4193,celle,celle,305.34,305.73,3,392
4194,-là,là,305.73,306.03,3,392
4195,avait,avait,306.11,306.36,3,392
4196,germé,germé,306.36,306.82,3,392
4197,un,un,306.82,306.94,3,392
4198,jour,jour,306.94,307.41,3,392
4199,d',d',307.58,307.68,3,392
4200,une,une,307.68,307.91,3,392
4201,graine,graine,307.91,308.37,3,392
4202,apportée,apportée,308.37,308.93,3,392
4203,d',d',308.93,309.06,3,392
4204,on,on,309.06,309.22,3,392
4205,ne,ne,309.22,309.35,3,392
4206,sait,sait,309.35,309.62,3,392
4207,où,où,309.62,309.82,3,392
4208,et,et,310.24,310.32,3,393
4209,le,le,310.32,310.44,3,393
4210,petit,petit,310.44,310.75,3,393
4211,prince,prince,310.75,311.2,3,393
4212,avait,avait,311.2,311.53,3,393
4213,surveillé,surveillé,311.53,312.06,3,393
4214,de,de,312.06,312.21,3,393
4215,très,très,312.21,312.72,3,393
4216,près,près,312.72,313.06,3,393
4217,cette,cette,313.06,313.41,3,393
4218,brindille,brindille,313.41,314.03,3,393
4219,qui,qui,314.13,314.28,3,393
4220,ne,ne,314.28,314.37,3,393
4221,ressemblait,ressemblait,314.37,315.02,3,393
4222,pas,pas,315.08,315.24,3,393
4223,aux,à,315.33,315.4,3,393
4224,autres,autres,315.53,315.8,3,393
4225,brindilles,brindilles,315.8,316.46,3,393
4226,ça,ça,317.35,317.49,3,394
4227,pouvait,pouvait,317.49,317.84,3,394
4228,être,être,317.84,318.08,3,394
4229,un,un,318.08,318.18,3,394
4230,nouveau,nouveau,318.18,318.5,3,394
4231,genre,genre,318.5,318.84,3,394
4232,de,de,318.84,318.97,3,394
4233,baobab,baobab,318.97,319.62,3,394
4234,mais,mais,320.58,320.77,3,395
4235,l',l',320.77,320.8,3,395
4236,arbuste,arbuste,320.8,321.4,3,395
4237,cessa,cessa,321.4,321.8,3,395
4238,vite,vite,321.8,322.1,3,395
4239,de,de,322.14,322.27,3,395
4240,croître,croître,322.27,322.83,3,395
4241,et,et,323.29,323.36,3,395
4242,commença,commença,323.36,323.94,3,395
4243,de,de,323.94,324.07,3,395
4244,préparer,préparer,324.07,324.71,3,395
4245,une,une,324.82,325.04,3,395
4246,fleur,fleur,325.04,325.58,3,395
4247,le,le,326.66,326.77,3,396
4248,petit,petit,326.77,327.13,3,396
4249,prince,prince,327.13,327.68,3,396
4250,qui,qui,327.84,328.02,3,396
4251,assistait,assistait,328.02,328.6,3,396
4252,à,à,328.6,328.68,3,396
4253,l',l',328.68,328.75,3,396
4254,installation,installation,328.75,329.49,3,396
4255,d',d',329.49,329.58,3,396
4256,un,un,329.58,329.75,3,396
4257,bouton,bouton,329.75,330.19,3,396
4258,énorme,énorme,330.37,331.12,3,396
4259,sentait,sentait,331.44,331.95,3,396
4260,bien,bien,331.95,332.26,3,396
4261,qu',qu',332.26,332.37,3,396
4262,il,il,332.37,332.47,3,396
4263,en,en,332.47,332.55,3,396
4264,sortirait,sortirait,332.55,333.16,3,396
4265,une,une,333.16,333.3,3,396
4266,apparition,apparition,333.3,334.03,3,396
4267,miraculeuse,miraculeuse,334.03,335.21,3,396
4268,mais,mais,335.66,335.82,3,397
4269,la,la,335.82,335.96,3,397
4270,fleur,fleur,335.96,336.46,3,397
4271,n',n',336.46,336.56,3,397
4272,en,en,336.56,336.63,3,397
4273,finissait,finissait,336.63,337.23,3,397
4274,pas,pas,337.37,337.58,3,397
4275,de,de,337.58,337.68,3,397
4276,se,se,337.68,337.88,3,397
4277,préparer,préparer,337.88,338.48,3,397
4278,à,à,338.48,338.56,3,397
4279,être,être,338.56,338.86,3,397
4280,belle,belle,338.86,339.38,3,397
4281,à,à,339.75,339.87,3,398
4282,l',l',339.87,339.95,3,398
4283,abri,abri,339.95,340.29,3,398
4284,de,de,340.29,340.42,3,398
4285,sa,sa,340.42,340.59,3,398
4286,chambre,chambre,340.59,341.06,3,398
4287,verte,verte,341.06,341.54,3,398
4288,elle,elle,342.3,342.51,3,398
4289,choisissait,choisissait,342.51,343.23,3,398
4290,avec,avec,343.23,343.51,3,398
4291,soin,soin,343.51,343.84,3,398
4292,ses,ses,343.84,344.01,3,398
4293,couleurs,couleurs,344.01,344.65,3,398
4294,elle,elle,345.19,345.34,3,399
4295,s',s',345.34,345.51,3,399
4296,habillait,habillait,345.51,345.94,3,399
4297,lentement,lentement,345.94,346.67,3,399
4298,elle,elle,347.05,347.25,3,400
4299,ajustait,ajustait,347.25,347.93,3,400
4300,un,un,348.05,348.33,3,400
4301,à,à,348.33,348.36,3,400
4302,un,un,348.36,348.71,3,400
4303,ses,ses,348.75,348.99,3,400
4304,pétales,pétales,348.99,349.56,3,400
4305,elle,elle,350.3,350.46,3,401
4306,ne,ne,350.46,350.6,3,401
4307,voulait,voulait,350.6,350.93,3,401
4308,pas,pas,350.93,351.12,3,401
4309,sortir,sortir,351.12,351.63,3,401
4310,toute,toute,351.63,351.91,3,401
4311,fripée,fripée,351.91,352.39,3,401
4312,comme,comme,352.39,352.59,3,401
4313,les,les,352.59,352.68,3,401
4314,coquelicots,coquelicots,352.68,353.26,3,401
4315,elle,elle,353.92,354.1,3,402
4316,ne,ne,354.1,354.2,3,402
4317,voulait,voulait,354.2,354.54,3,402
4318,apparaître,apparaître,354.54,355.21,3,402
4319,que,que,355.36,355.54,3,402
4320,dans,dans,355.54,355.68,3,402
4321,le,le,355.68,355.87,3,402
4322,plein,plein,355.87,356.3,3,402
4323,rayonnement,rayonnement,356.3,356.94,3,402
4324,de,de,356.94,357.04,3,402
4325,sa,sa,357.04,357.27,3,402
4326,beauté,beauté,357.27,357.7,3,402
4327,eh,eh,358.36,358.6,3,403
4328,oui,oui,358.6,358.89,3,403
4329,elle,elle,359.29,359.49,3,403
4330,était,était,359.49,359.79,3,403
4331,très,très,359.79,360.21,3,403
4332,coquette,coquette,360.21,360.81,3,403
4333,sa,sa,361.64,361.9,3,404
4334,toilette,toilette,361.9,362.4,3,404
4335,mystérieuse,mystérieuse,362.4,363.21,3,404
4336,avait,avait,363.21,363.57,3,404
4337,donc,donc,363.57,363.84,3,404
4338,duré,duré,363.88,364.29,3,404
4339,des,des,364.29,364.58,3,404
4340,jours,jours,364.58,365.07,3,404
4341,et,et,365.07,365.22,3,404
4342,des,des,365.22,365.34,3,404
4343,jours,jours,365.34,365.57,3,404
4344,et,et,366.69,366.79,3,405
4345,puis,puis,366.79,366.97,3,405
4346,voici,voici,366.97,367.35,3,405
4347,qu',qu',367.35,367.43,3,405
4348,un,un,367.43,367.53,3,405
4349,matin,matin,367.53,368.0,3,405
4350,justement,justement,368.18,368.94,3,405
4351,à,à,368.94,369.08,3,405
4352,l',l',369.08,369.17,3,405
4353,heure,heure,369.17,369.39,3,405
4354,du,de,369.39,369.455,3,405
4355,lever,lever,369.52,369.78,3,405
4356,du,de,369.78,369.84,3,405
4357,soleil,soleil,369.9,370.48,3,405
4358,elle,elle,370.89,371.04,3,405
4359,s',s',371.04,371.2,3,405
4360,était,était,371.2,371.44,3,405
4361,montrée,montrée,371.44,371.96,3,405
4362,et,et,372.92,373.17,3,406
4363,elle,elle,373.24,373.49,3,406
4364,qui,qui,373.78,373.94,3,406
4365,avait,avait,373.94,374.2,3,406
4366,travaillé,travaillé,374.2,374.82,3,406
4367,avec,avec,374.82,375.14,3,406
4368,tant,tant,375.25,375.45,3,406
4369,de,de,375.45,375.61,3,406
4370,précision,précision,375.61,376.36,3,406
4371,dit,dit,376.79,377.11,3,406
4372,en,en,377.11,377.24,3,406
4373,bâillant,bâillant,377.24,377.68,3,406
4374,ah,ah,378.55,378.93,3,406
4375,je,je,379.05,379.11,3,406
4376,me,me,379.19,379.28,3,406
4377,réveille,réveille,379.28,379.61,3,406
4378,à,à,379.61,379.7,3,406
4379,peine,peine,379.74,380.16,3,406
4380,je,je,380.57,380.65,3,407
4381,vous,vous,380.65,380.87,3,407
4382,demande,demande,380.87,381.16,3,407
4383,pardon,pardon,381.16,381.72,3,407
4384,je,je,381.99,382.1,3,408
4385,suis,suis,382.1,382.35,3,408
4386,encore,encore,382.35,382.73,3,408
4387,toute,toute,382.73,383.16,3,408
4388,décoiffée,décoiffée,383.16,383.87,3,408
4389,le,le,384.71,384.96,3,409
4390,petit,petit,384.96,385.26,3,409
4391,prince,prince,385.26,385.75,3,409
4392,alors,alors,385.75,386.47,3,409
4393,ne,ne,386.54,386.82,3,409
4394,put,put,386.82,387.19,3,409
4395,contenir,contenir,387.19,387.86,3,409
4396,son,son,387.86,388.12,3,409
4397,admiration,admiration,388.12,388.86,3,409
4398,que,que,389.92,390.26,3,410
4399,vous,vous,390.26,390.37,3,410
4400,êtes,êtes,390.37,390.69,3,410
4401,belle,belle,390.78,391.43,3,410
4402,n',n',392.47,392.54,3,411
4403,est,est,392.54,392.69,3,411
4404,-ce,ce,392.76,392.83,3,411
4405,pas,pas,392.83,393.03,3,411
4406,répondit,répondit,393.46,393.92,3,411
4407,doucement,doucement,393.92,394.38,3,411
4408,la,la,394.38,394.53,3,411
4409,fleur,fleur,394.53,394.99,3,411
4410,et,et,395.55,395.59,3,412
4411,je,je,395.59,395.73,3,412
4412,suis,suis,395.73,396.02,3,412
4413,née,née,396.02,396.19,3,412
4414,en,en,396.19,396.28,3,412
4415,même,même,396.28,396.47,3,412
4416,temps,temps,396.47,396.6,3,412
4417,que,que,396.6,396.72,3,412
4418,le,le,396.72,396.81,3,412
4419,soleil,soleil,396.81,397.47,3,412
4420,le,le,398.66,398.91,3,413
4421,petit,petit,398.91,399.21,3,413
4422,prince,prince,399.21,399.63,3,413
4423,devina,devina,399.63,400.09,3,413
4424,bien,bien,400.09,400.32,3,413
4425,qu',qu',400.32,400.45,3,413
4426,elle,elle,400.45,400.54,3,413
4427,n',n',400.54,400.58,3,413
4428,était,était,400.58,400.86,3,413
4429,pas,pas,400.86,401.0,3,413
4430,trop,trop,401.0,401.18,3,413
4431,modeste,modeste,401.18,401.78,3,413
4432,mais,mais,402.14,402.35,3,414
4433,elle,elle,402.35,402.49,3,414
4434,était,était,402.49,402.82,3,414
4435,si,si,402.82,403.19,3,414
4436,émouvante,émouvante,403.3,404.19,3,414
4437,c',c',405.38,405.44,3,415
4438,est,est,405.44,405.63,3,415
4439,l',l',405.63,405.66,3,415
4440,heure,heure,405.76,405.91,3,415
4441,je,je,405.91,406.08,3,415
4442,crois,crois,406.08,406.37,3,415
4443,du,de,406.37,406.425,3,415
4444,petit,petit,406.48,406.73,3,415
4445,déjeuner,déjeuner,406.73,407.29,3,415
4446,avait,avait,407.62,407.95,3,415
4447,-elle,elle,407.95,408.16,3,415
4448,bientôt,bientôt,408.16,408.61,3,415
4449,ajouté,ajouté,408.61,409.12,3,415
4450,auriez,auriez,409.79,410.06,3,416
4451,-vous,vous,410.06,410.18,3,416
4452,la,la,410.18,410.27,3,416
4453,bonté,bonté,410.27,410.63,3,416
4454,de,de,410.63,410.72,3,416
4455,penser,penser,410.72,411.1,3,416
4456,à,à,411.1,411.19,3,416
4457,moi,moi,411.19,411.53,3,416
4458,et,et,412.66,412.85,3,417
4459,le,le,412.85,412.88,3,417
4460,petit,petit,412.88,413.18,3,417
4461,prince,prince,413.18,413.73,3,417
4462,tout,tout,413.9,414.08,3,417
4463,confus,confus,414.08,414.6,3,417
4464,ayant,ayant,414.84,415.25,3,417
4465,été,été,415.25,415.54,3,417
4466,chercher,chercher,415.54,416.03,3,417
4467,un,un,416.03,416.22,3,417
4468,arrosoir,arrosoir,416.22,416.8,3,417
4469,d',d',416.8,416.85,3,417
4470,eau,eau,416.85,416.92,3,417
4471,fraîche,fraîche,416.92,417.48,3,417
4472,avait,avait,417.7,417.97,3,418
4473,servi,servi,417.97,418.43,3,418
4474,la,la,418.43,418.57,3,418
4475,fleur,fleur,418.57,419.12,3,418
4476,ainsi,ainsi,420.16,420.57,3,419
4477,l',l',420.66,420.7,3,419
4478,avait,avait,420.7,420.96,3,419
4479,-elle,elle,420.96,421.1,3,419
4480,bien,bien,421.1,421.48,3,419
4481,vite,vite,421.48,421.86,3,419
4482,tourmenté,tourmenté,421.86,422.46,3,419
4483,par,par,422.46,422.62,3,419
4484,sa,sa,422.62,422.82,3,419
4485,vanité,vanité,422.82,423.36,3,419
4486,un,un,423.36,423.51,3,419
4487,peu,peu,423.51,423.67,3,419
4488,ombrageuse,ombrageuse,423.67,424.46,3,419
4489,un,un,424.92,425.07,3,420
4490,jour,jour,425.07,425.49,3,420
4491,par,par,425.49,425.68,3,420
4492,exemple,exemple,425.68,426.33,3,420
4493,parlant,parlant,426.68,427.09,3,420
4494,de,de,427.09,427.22,3,420
4495,ses,ses,427.22,427.4,3,420
4496,quatre,quatre,427.4,427.7,3,420
4497,épines,épines,427.7,428.2,3,420
4498,elle,elle,428.57,428.75,3,420
4499,avait,avait,428.75,428.95,3,420
4500,dit,dit,428.95,429.17,3,420
4501,au,à,429.17,429.21,3,420
4502,petit,petit,429.25,429.52,3,420
4503,prince,prince,429.52,430.07,3,420
4504,ils,ils,430.51,430.78,3,421
4505,peuvent,peuvent,430.78,431.07,3,421
4506,venir,venir,431.07,431.39,3,421
4507,les,les,431.39,431.57,3,421
4508,tigres,tigres,431.57,431.97,3,421
4509,avec,avec,432.12,432.39,3,421
4510,leurs,leurs,432.39,432.57,3,421
4511,griffes,griffes,432.57,433.05,3,421
4512,il,il,433.58,433.78,3,422
4513,n',n',433.78,433.81,3,422
4514,y,y,433.81,433.88,3,422
4515,a,a,433.88,433.99,3,422
4516,pas,pas,433.99,434.12,3,422
4517,de,de,434.12,434.25,3,422
4518,tigres,tigres,434.25,434.63,3,422
4519,sur,sur,434.63,434.77,3,422
4520,ma,ma,434.77,434.9,3,422
4521,planète,planète,434.9,435.44,3,422
4522,avait,avait,435.78,436.1,3,422
4523,objecté,objecté,436.1,436.51,3,422
4524,le,le,436.51,436.64,3,422
4525,petit,petit,436.64,436.92,3,422
4526,prince,prince,436.92,437.39,3,422
4527,et,et,438.11,438.21,3,423
4528,puis,puis,438.21,438.44,3,423
4529,les,les,438.48,438.59,3,423
4530,tigres,tigres,438.59,438.94,3,423
4531,ne,ne,438.94,439.01,3,423
4532,mangent,mangent,439.01,439.24,3,423
4533,pas,pas,439.24,439.4,3,423
4534,d',d',439.4,439.43,3,423
4535,herbe,herbe,439.43,439.73,3,423
4536,je,je,440.55,440.72,3,424
4537,ne,ne,440.72,440.83,3,424
4538,suis,suis,440.83,441.04,3,424
4539,pas,pas,441.04,441.18,3,424
4540,une,une,441.18,441.43,3,424
4541,herbe,herbe,441.43,441.87,3,424
4542,avait,avait,442.35,442.62,3,424
4543,doucement,doucement,442.62,443.09,3,424
4544,répondu,répondu,443.09,443.54,3,424
4545,la,la,443.54,443.67,3,424
4546,fleur,fleur,443.67,444.08,3,424
4547,pardonnez,pardonnez,444.65,445.13,3,425
4548,-moi,moi,445.13,445.43,3,425
4549,je,je,446.21,446.36,3,426
4550,ne,ne,446.36,446.51,3,426
4551,crains,crains,446.51,446.79,3,426
4552,rien,rien,446.79,446.95,3,426
4553,des,des,446.95,447.08,3,426
4554,tigres,tigres,447.08,447.55,3,426
4555,mais,mais,447.69,447.82,3,427
4556,j',j',447.82,447.98,3,427
4557,ai,ai,447.98,448.03,3,427
4558,horreur,horreur,448.03,448.57,3,427
4559,des,des,448.57,448.71,3,427
4560,courants,courants,448.71,449.0,3,427
4561,d',d',449.0,449.08,3,427
4562,air,air,449.08,449.36,3,427
4563,vous,vous,450.01,450.07,3,428
4564,n',n',450.07,450.13,3,428
4565,auriez,auriez,450.13,450.36,3,428
4566,pas,pas,450.36,450.54,3,428
4567,un,un,450.54,450.64,3,428
4568,paravent,paravent,450.64,451.13,3,428
4569,horreur,horreur,452.21,452.7,3,429
4570,des,des,452.7,452.88,3,429
4571,courants,courants,452.88,453.14,3,429
4572,d',d',453.14,453.21,3,429
4573,air,air,453.21,453.58,3,429
4574,ce,ce,453.86,454.03,3,429
4575,n',n',454.03,454.1,3,429
4576,est,est,454.1,454.18,3,429
4577,pas,pas,454.18,454.29,3,429
4578,de,de,454.29,454.38,3,429
4579,chance,chance,454.38,454.74,3,429
4580,pour,pour,454.74,454.94,3,429
4581,une,une,454.94,455.06,3,429
4582,plante,plante,455.06,455.56,3,429
4583,avait,avait,455.98,456.22,3,429
4584,remarqué,remarqué,456.22,456.7,3,429
4585,le,le,456.7,456.82,3,429
4586,petit,petit,456.82,457.09,3,429
4587,prince,prince,457.09,457.6,3,429
4588,cette,cette,458.09,458.37,3,430
4589,fleur,fleur,458.37,458.66,3,430
4590,est,est,458.66,458.75,3,430
4591,bien,bien,458.75,458.93,3,430
4592,compliquée,compliquée,458.93,459.6,3,430
4593,le,le,460.77,460.87,3,431
4594,soir,soir,460.91,461.37,3,431
4595,vous,vous,461.37,461.52,3,431
4596,me,me,461.52,461.64,3,431
4597,mettrez,mettrez,461.64,461.85,3,431
4598,sous,sous,461.85,462.05,3,431
4599,globe,globe,462.05,462.55,3,431
4600,il,il,462.82,462.96,3,432
4601,fait,fait,462.96,463.11,3,432
4602,très,très,463.11,463.31,3,432
4603,froid,froid,463.31,463.57,3,432
4604,chez,chez,463.57,463.81,3,432
4605,vous,vous,463.81,463.97,3,432
4606,c',c',464.26,464.4,3,432
4607,est,est,464.4,464.48,3,432
4608,mal,mal,464.48,464.69,3,432
4609,installé,installé,464.69,465.24,3,432
4610,là,là,465.64,465.89,3,433
4611,d',d',465.89,465.92,3,433
4612,où,où,465.92,466.0,3,433
4613,je,je,466.0,466.18,3,433
4614,viens,viens,466.18,466.5,3,433
4615,mais,mais,467.3,467.59,3,434
4616,elle,elle,467.59,467.62,3,434
4617,s',s',467.62,467.72,3,434
4618,était,était,467.72,467.95,3,434
4619,interrompue,interrompue,467.95,468.62,3,434
4620,elle,elle,469.16,469.33,3,435
4621,était,était,469.33,469.55,3,435
4622,venue,venue,469.55,469.82,3,435
4623,sous,sous,469.82,470.02,3,435
4624,forme,forme,470.02,470.32,3,435
4625,de,de,470.32,470.44,3,435
4626,graine,graine,470.44,470.92,3,435
4627,elle,elle,471.36,471.51,3,436
4628,n',n',471.51,471.57,3,436
4629,avait,avait,471.57,471.8,3,436
4630,rien,rien,471.8,472.11,3,436
4631,pu,pu,472.11,472.22,3,436
4632,connaître,connaître,472.22,472.7,3,436
4633,des,des,472.7,472.9,3,436
4634,autres,autres,472.9,473.14,3,436
4635,mondes,mondes,473.14,473.55,3,436
4636,humiliée,humiliée,474.3,474.97,3,437
4637,de,de,474.97,475.08,3,437
4638,s',s',475.08,475.18,3,437
4639,être,être,475.18,475.43,3,437
